hanzi,tl,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev,taigitv,is_variant
蝶仔球,ia̍h-á-kiû,16,ia̍h-á-kiû,iah8a2kiu5,iah8a2kiu5,iahakiu,iahakiu,iak,iak,True,True
螺絲球,lôo-si-kiû,16,lô͘-si-kiû,loo5si1kiu5,loo5si1kiu5,loosikiu,loosikiu,lsk,lsk,True,False
螺螄粉,lê-sai-hún,16,lê-sai-hún,le5sai1hun2,le5sai1hun2,lesaihun,lesaihun,lsh,lsh,True,True
蟳仔球,tsîm-á-kiû,16,chîm-á-kiû,tsim5a2kiu5,chim5a2kiu5,tsimakiu,chimakiu,tak,cak,True,False
蠓仔電,báng-á-tiān,16,báng-á-tiān,bang2a2tian7,bang2a2tian7,bangatian,bangatian,bat,bat,True,False
衝懸球,tshìng-kuân-kiû,16,chhèng-koân-kiû,tshing3kuan5kiu5,chheng3koan5kiu5,tshingkuankiu,chhengkoankiu,tkk,ckk,True,False
衝鋒銃,tshiong-hong-tshìng,16,chhiong-hong-chhèng,tshiong1hong1tshing3,chhiong1hong1chheng3,tshionghongtshing,chhionghongchheng,tht,chc,True,True
被安打,pī an-tánn,16,pī an-táⁿ,pi7an1tann2,pi7an1tann2,piantann,piantann,pat,pat,True,False
複合弓,ho̍k-ha̍p king,16,ho̍k-ha̍p keng,hok8hap8king1,hok8hap8keng1,hokhapking,hokhapkeng,hhk,hhk,True,False
西施狗,se-si-káu,16,se-si-káu,se1si1kau2,se1si1kau2,sesikau,sesikau,ssk,ssk,True,False
西洋棋,se-iûnn-kî,16,se-iûnn-kî,se1iunn5ki5,se1iunn5ki5,seiunnki,seiunnki,sik,sik,True,False
視神經,sī-sîn-king,16,sī-sîn-keng,si7sin5king1,si7sin5keng1,sisinking,sisinkeng,ssk,ssk,True,False
視網膜,sī-bāng-mo̍oh,16,sī-bāng-mo̍͘h,si7bang7mooh8,si7bang7mooh8,sibangmooh,sibangmooh,sbm,sbm,True,False
解析度,kái-sik-tōo,16,kái-sek-tō͘,kai2sik4too7,kai2sek4too7,kaisiktoo,kaisektoo,kst,kst,True,False
觸控板,tshiok-khòng-pán,16,chhiok-khòng-pán,tshiok4khong3pan2,chhiok4khong3pan2,tshiokkhongpan,chhiokkhongpan,tkp,ckp,True,False
觸身球,tshiok-sin-kiû,16,chhiok-sin-kiû,tshiok4sin1kiu5,chhiok4sin1kiu5,tshioksinkiu,chhioksinkiu,tsk,csk,True,False
訂閱制,tīng-ua̍t-tsè,16,tēng-oa̍t-chè,ting7uat8tse3,teng7oat8che3,tinguattse,tengoatche,tut,toc,True,False
討論區,thó-lūn-khu,16,thó-lūn-khu,tho2lun7khu1,tho2lun7khu1,tholunkhu,tholunkhu,tlk,tlk,True,False
記憶體,kì-ik-thé,16,kì-ek-thé,ki3ik4the2,ki3ek4the2,kiikthe,kiekthe,kit,ket,True,False
記錄員,kì-lo̍k-uân,16,kì-lo̍k-oân,ki3lok8uan5,ki3lok8oan5,kilokuan,kilokoan,klu,klo,True,False
記錄檔,kì-lio̍k-tòng,16,kì-lio̍k-tòng,ki3liok8tong3,ki3liok8tong3,kilioktong,kilioktong,klt,klt,True,False
記錄檔,kì-lo̍k-tóng,16,kì-lo̍k-tóng,ki3lok8tong2,ki3lok8tong2,kiloktong,kiloktong,klt,klt,True,False
調味料,tiâu-bī-liāu,16,tiâu-bī-liāu,tiau5bi7liau7,tiau5bi7liau7,tiaubiliau,tiaubiliau,tbl,tbl,True,False
調理棒,tiâu-lí-pāng,16,tiâu-lí-pāng,tiau5li2pang7,tiau5li2pang7,tiaulipang,tiaulipang,tlp,tlp,True,False
護手霜,hōo-tshiú-song,16,hō͘-chhiú-song,hoo7tshiu2song1,hoo7chhiu2song1,hootshiusong,hoochhiusong,hts,hcs,True,False
護脣膏,hōo-tûn-ko,16,hō͘-tûn-ko,hoo7tun5ko1,hoo7tun5ko1,hootunko,hootunko,htk,htk,True,False
讀卡機,tha̍k-khah-ki,16,tha̍k-khah-ki,thak8khah4ki1,thak8khah4ki1,thakkhahki,thakkhahki,tkk,tkk,True,True
變化球,piàn-huà-kiû,16,piàn-hòa-kiû,pian3hua3kiu5,pian3hoa3kiu5,pianhuakiu,pianhoakiu,phk,phk,True,False
變異株,piàn-ī-tsu,16,piàn-ī-chu,pian3i7tsu1,pian3i7chu1,pianitsu,pianichu,pit,pic,True,False
變速球,piàn-sok-kiû,16,piàn-sok-kiû,pian3sok4kiu5,pian3sok4kiu5,piansokkiu,piansokkiu,psk,psk,True,False
豆腐麵,tāu-hū-mī,16,tāu-hū-mī,tau7hu7mi7,tau7hu7mi7,tauhumi,tauhumi,thm,thm,True,False
豬流感,ti-liû-kám,16,ti-liû-kám,ti1liu5kam2,ti1liu5kam2,tiliukam,tiliukam,tlk,tlk,True,False
豬流感,tu-liû-kám,16,tu-liû-kám,tu1liu5kam2,tu1liu5kam2,tuliukam,tuliukam,tlk,tlk,True,False
貴賓狗,kuì-pin-káu,16,kùi-pin-káu,kui3pin1kau2,kui3pin1kau2,kuipinkau,kuipinkau,kpk,kpk,True,False
費南雪,huì-lâm-seh,16,hùi-lâm-seh,hui3lam5seh4,hui3lam5seh4,huilamseh,huilamseh,hls,hls,True,False
資料庫,tsu-liāu-khòo,16,chu-liāu-khò͘,tsu1liau7khoo3,chu1liau7khoo3,tsuliaukhoo,chuliaukhoo,tlk,clk,True,False
賽末點,sài-bua̍t-tiám,16,sài-boa̍t-tiám,sai3buat8tiam2,sai3boat8tiam2,saibuattiam,saiboattiam,sbt,sbt,True,False
走掛拍,tsáu-kuà-phah,16,cháu-kòa-phah,tsau2kua3phah4,chau2koa3phah4,tsaukuaphah,chaukoaphah,tkp,ckp,True,False
起泡片,khí-pho-phìnn,16,khí-pho-phìⁿ,khi2pho1phinn3,khi2pho1phinn3,khiphophinn,khiphophinn,kpp,kpp,True,False
起跑線,khí-pháu-suànn,16,khí-pháu-sòaⁿ,khi2phau2suann3,khi2phau2soann3,khiphausuann,khiphausoann,kps,kps,True,False
起跑點,khí-pháu-tiám,16,khí-pháu-tiám,khi2phau2tiam2,khi2phau2tiam2,khiphautiam,khiphautiam,kpt,kpt,True,False
超音波,tshiau-im-pho,16,chhiau-im-pho,tshiau1im1pho1,chhiau1im1pho1,tshiauimpho,chhiauimpho,tip,cip,True,False
越武道,ua̍t-bú-tō,16,oa̍t-bú-tō,uat8bu2to7,oat8bu2to7,uatbuto,oatbuto,ubt,obt,True,False
趖蟲類,sô-thâng-luī,16,sô-thâng-lūi,so5thang5lui7,so5thang5lui7,sothanglui,sothanglui,stl,stl,True,False
趨角筅,tshu-kak-tshíng,16,chhu-kak-tshíng,tshu1kak4tshing2,chhu1kak4tshing2,tshukaktshing,chhukaktshing,tkt,ckt,True,False
趨輪枋,tshu-lián-pang,16,chhu-lián-pang,tshu1lian2pang1,chhu1lian2pang1,tshulianpang,chhulianpang,tlp,clp,True,False
趨過頭,tshu-kuè-thâu,16,chhu-kòe-thâu,tshu1kue3thau5,chhu1koe3thau5,tshukuethau,chhukoethau,tkt,ckt,True,False
趨過頭,tshu-kè-thâu,16,chhu-kè-thâu,tshu1ke3thau5,chhu1ke3thau5,tshukethau,chhukethau,tkt,ckt,True,False
跆拳道,tâi-kûn-tō,16,tâi-kûn-tō,tai5kun5to7,tai5kun5to7,taikunto,taikunto,tkt,tkt,True,False
跤後筋,kha-āu-kin,16,kha-āu-kin,kha1au7kin1,kha1au7kin1,khaaukin,khaaukin,kak,kak,True,False
跤後筋,kha-āu-kun,16,kha-āu-kun,kha1au7kun1,kha1au7kun1,khaaukun,khaaukun,kak,kak,True,False
跤扒泅,kha-pê-siû,16,kha-pê-siû,kha1pe5siu5,kha1pe5siu5,khapesiu,khapesiu,kps,kps,True,False
路透社,lōo-thàu-siā,16,lō͘-thàu-siā,loo7thau3sia7,loo7thau3sia7,loothausia,loothausia,lts,lts,True,False
軍用狗,kun-iōng-káu,16,kun-iōng-káu,kun1iong7kau2,kun1iong7kau2,kuniongkau,kuniongkau,kik,kik,True,False
軟剾匙,nńg-khau-sî,16,nńg-khau-sî,nng2khau1si5,nng2khau1si5,nngkhausi,nngkhausi,nks,nks,True,False
軟轎床,nńg-kiō-tshn̂g,16,nńg-kiō-chhn̂g,nng2kio7tshng5,nng2kio7chhng5,nngkiotshng,nngkiochhng,nkt,nkc,True,False
載入中,tsài-ji̍p-tiong,16,chài-ji̍p-tiong,tsai3jip8tiong1,chai3jip8tiong1,tsaijiptiong,chaijiptiong,tjt,cjt,True,False
載入中,tsài-li̍p-tiong,16,chài-li̍p-tiong,tsai3lip8tiong1,chai3lip8tiong1,tsailiptiong,chailiptiong,tlt,clt,True,False
輸入欄,su-ji̍p-nuâ,16,su-ji̍p-nôa,su1jip8nua5,su1jip8noa5,sujipnua,sujipnoa,sjn,sjn,True,False
輸入欄,su-li̍p-nuâ,16,su-li̍p-nôa,su1lip8nua5,su1lip8noa5,sulipnua,sulipnoa,sln,sln,True,False
輾的,lián--ê,16,lián--ê,lian2e5,lian2e5,liane,liane,le,le,True,True
轉接頭,tsuán-tsiap-thâu,16,choán-chiap-thâu,tsuan2tsiap4thau5,choan2chiap4thau5,tsuantsiapthau,choanchiapthau,ttt,cct,True,False
迷客夏,bê-kheh-hā,16,bê-kheh-hā,be5kheh4ha7,be5kheh4ha7,bekhehha,bekhehha,bkh,bkh,True,False
迷眾頁,bê-tsiòng-ia̍h,16,bê-chiòng-ia̍h,be5tsiong3iah8,be5chiong3iah8,betsiongiah,bechiongiah,bti,bci,True,False
迷迭香,bê-tia̍t-hiang,16,bê-tia̍t-hiang,be5tiat8hiang1,be5tiat8hiang1,betiathiang,betiathiang,bth,bth,True,False
逆雙殺,gi̍k-siang-sat,16,ge̍k-siang-sat,gik8siang1sat4,gek8siang1sat4,giksiangsat,geksiangsat,gss,gss,True,False
透明度,thàu-bîng-tōo,16,thàu-bêng-tō͘,thau3bing5too7,thau3beng5too7,thaubingtoo,thaubengtoo,tbt,tbt,True,False
透明度,thò-bîng-tōo,16,thò-bêng-tō͘,tho3bing5too7,tho3beng5too7,thobingtoo,thobengtoo,tbt,tbt,True,False
過路人,kuè-lōo-lâng,16,kòe-lō͘-lâng,kue3loo7lang5,koe3loo7lang5,kueloolang,koeloolang,kll,kll,True,False
遠近法,hn̄g-kīn-huat,16,hn̄g-kīn-hoat,hng7kin7huat4,hng7kin7hoat4,hngkinhuat,hngkinhoat,hkh,hkh,True,False
遠近法,hn̄g-kūn-huat,16,hn̄g-kūn-hoat,hng7kun7huat4,hng7kun7hoat4,hngkunhuat,hngkunhoat,hkh,hkh,True,False
邊緣人,pian-iân-jîn,16,pian-iân-jîn,pian1ian5jin5,pian1ian5jin5,pianianjin,pianianjin,pij,pij,True,False
酸種麭,sng-tsíng-pháng,16,sng-tsíng-pháng,sng1tsing2phang2,sng1tsing2phang2,sngtsingphang,sngtsingphang,stp,stp,True,False
酸薟湯,sng-hiam-thng,16,sng-hiam-thng,sng1hiam1thng1,sng1hiam1thng1,snghiamthng,snghiamthng,sht,sht,True,False
重巡膠,tîng-sûn-ka,16,têng-sûn-ka,ting5sun5ka1,teng5sun5ka1,tingsunka,tengsunka,tsk,tsk,True,False
重巡貼,tîng-sûn-tah,16,têng-sûn-tah,ting5sun5tah4,teng5sun5tah4,tingsuntah,tengsuntah,tst,tst,True,False
重整理,tîng tsíng-lí,16,têng tsíng-lí,ting5tsing2li2,teng5tsing2li2,tingtsingli,tengtsingli,ttl,ttl,True,False
重載入,tîng tsài-ji̍p,16,têng chài-ji̍p,ting5tsai3jip8,teng5chai3jip8,tingtsaijip,tengchaijip,ttj,tcj,True,False
金屬感,kim-sio̍k-kám,16,kim-sio̍k-kám,kim1siok8kam2,kim1siok8kam2,kimsiokkam,kimsiokkam,ksk,ksk,True,False
金滑感,kim-ku̍t-kám,16,kim-ku̍t-kám,kim1kut8kam2,kim1kut8kam2,kimkutkam,kimkutkam,kkk,kkk,True,False
金萱茶,kim-suan-tê,16,kim-soan-tê,kim1suan1te5,kim1soan1te5,kimsuante,kimsoante,kst,kst,True,False
鈉含量,nà-hâm-liōng,16,nà-hâm-liōng,na3ham5liong7,na3ham5liong7,nahamliong,nahamliong,nhl,nhl,True,False
鈕仔餅,liú-á-piánn,16,liú-á-piáⁿ,liu2a2piann2,liu2a2piann2,liuapiann,liuapiann,lap,lap,True,False
銃子球,tshìng-tsí-kiû,16,chhèng-tsí-kiû,tshing3tsi2kiu5,chheng3tsi2kiu5,tshingtsikiu,chhengtsikiu,ttk,ctk,True,False
鋁箔紙,lī-po̍h-tsuá,16,lī-po̍h-chóa,li7poh8tsua2,li7poh8choa2,lipohtsua,lipohchoa,lpt,lpc,True,False
鋁箔紙,lū-po̍h-tsuá,16,lū-po̍h-chóa,lu7poh8tsua2,lu7poh8choa2,lupohtsua,lupohchoa,lpt,lpc,True,False
鎮暴銃,tìn-pō-tshìng,16,tìn-pō-chhèng,tin3po7tshing3,tin3po7chheng3,tinpotshing,tinpochheng,tpt,tpc,True,False
長打率,tn̂g-tánn-lu̍t,16,tn̂g-táⁿ-lu̍t,tng5tann2lut8,tng5tann2lut8,tngtannlut,tngtannlut,ttl,ttl,True,False
開發者,khai-huat-tsiá,16,khai-hoat-chiá,khai1huat4tsia2,khai1hoat4chia2,khaihuattsia,khaihoatchia,kht,khc,True,False
開講室,khai-káng-sik,16,khai-káng-sek,khai1kang2sik4,khai1kang2sek4,khaikangsik,khaikangsek,kks,kks,True,False
閣踏壘,koh ta̍h-luí,16,koh ta̍h-luí,koh4tah8lui2,koh4tah8lui2,kohtahlui,kohtahlui,ktl,ktl,True,False
閬位坐,làng-uī-tsē,16,làng-ūi-chē,lang3ui7tse7,lang3ui7che7,languitse,languiche,lut,luc,True,False
防曝乳,hông-pha̍k-jú,16,hông-pha̍k-jú,hong5phak8ju2,hong5phak8ju2,hongphakju,hongphakju,hpj,hpj,True,False
防曝乳,hông-pha̍k-lú,16,hông-pha̍k-lú,hong5phak8lu2,hong5phak8lu2,hongphaklu,hongphaklu,hpl,hpl,True,False
防禦率,hông-gū-lu̍t,16,hông-gū-lu̍t,hong5gu7lut8,hong5gu7lut8,honggulut,honggulut,hgl,hgl,True,False
防護員,hông-hōo-uân,16,hông-hō͘-oân,hong5hoo7uan5,hong5hoo7oan5,honghoouan,honghoooan,hhu,hho,True,False
阿華田,a-huâ-tiân,16,a-hôa-tiân,a1hua5tian5,a1hoa5tian5,ahuatian,ahoatian,aht,aht,True,False
隔暝醉,keh-mê-tsuì,16,keh-mê-chùi,keh4me5tsui3,keh4me5chui3,kehmetsui,kehmechui,kmt,kmc,True,False
隔暝醉,keh-mî-tsuì,16,keh-mî-chùi,keh4mi5tsui3,keh4mi5chui3,kehmitsui,kehmichui,kmt,kmc,True,False
隔離霜,keh-lī-song,16,keh-lī-song,keh4li7song1,keh4li7song1,kehlisong,kehlisong,kls,kls,True,False
隨身碟,suî-sin-tia̍p,16,sûi-sin-tia̍p,sui5sin1tiap8,sui5sin1tiap8,suisintiap,suisintiap,sst,sst,True,False
雙偷壘,siang-thau-luí,16,siang-thau-luí,siang1thau1lui2,siang1thau1lui2,siangthaului,siangthaului,stl,stl,True,False
雙刀流,siang-to-liû,16,siang-to-liû,siang1to1liu5,siang1to1liu5,siangtoliu,siangtoliu,stl,stl,True,False
雙殺打,siang-sat-tánn,16,siang-sat-táⁿ,siang1sat4tann2,siang1sat4tann2,siangsattann,siangsattann,sst,sst,True,False
雙盜壘,siang-tō-luí,16,siang-tō-luí,siang1to7lui2,siang1to7lui2,siangtolui,siangtolui,stl,stl,True,False
雙蹄目,siang-tuê-bo̍k,16,siang-tôe-bo̍k,siang1tue5bok8,siang1toe5bok8,siangtuebok,siangtoebok,stb,stb,True,False
雙蹄目,siang-tê-bo̍k,16,siang-tê-bo̍k,siang1te5bok8,siang1te5bok8,siangtebok,siangtebok,stb,stb,True,False
雙響炮,siang-hiáng-phàu,16,siang-hiáng-phàu,siang1hiang2phau3,siang1hiang2phau3,sianghiangphau,sianghiangphau,shp,shp,True,False
雞肉塊,ke-bah-tè,16,ke-bah-tè,ke1bah4te3,ke1bah4te3,kebahte,kebahte,kbt,kbt,True,False
雞肉塊,kue-bah-tè,16,koe-bah-tè,kue1bah4te3,koe1bah4te3,kuebahte,koebahte,kbt,kbt,True,False
離岸流,lī-huānn-lâu,16,lī-hōaⁿ-lâu,li7huann7lau5,li7hoann7lau5,lihuannlau,lihoannlau,lhl,lhl,True,False
雪納瑞,si-náu-sò,16,si-náu-sò,si1nau2so3,si1nau2so3,sinauso,sinauso,sns,sns,True,False
雪花冰,seh-hue-ping,16,seh-hoe-peng,seh4hue1ping1,seh4hoe1peng1,sehhueping,sehhoepeng,shp,shp,True,False
電扶梯,tiān-hû-thui,16,tiān-hû-thui,tian7hu5thui1,tian7hu5thui1,tianhuthui,tianhuthui,tht,tht,True,False
電磁爐,tiān-tsû-lôo,16,tiān-tsû-lô͘,tian7tsu5loo5,tian7tsu5loo5,tiantsuloo,tiantsuloo,ttl,ttl,True,False
電腦鼠,tiān-náu-tshí,16,tiān-náu-tshí,tian7nau2tshi2,tian7nau2tshi2,tiannautshi,tiannautshi,tnt,tnt,True,False
電腦鼠,tiān-náu-tshú,16,tiān-náu-chhú,tian7nau2tshu2,tian7nau2chhu2,tiannautshu,tiannauchhu,tnt,tnc,True,False
霜淇淋,sng-kî-lîm,16,sng-kî-lîm,sng1ki5lim5,sng1ki5lim5,sngkilim,sngkilim,skl,skl,True,False
霧目眉,bū-ba̍k-bâi,16,bū-ba̍k-bâi,bu7bak8bai5,bu7bak8bai5,bubakbai,bubakbai,bbb,bbb,True,False
霹靂舞,phik-li̍k-bú,16,phek-le̍k-bú,phik4lik8bu2,phek4lek8bu2,phiklikbu,pheklekbu,plb,plb,True,False
青奶茶,tshenn-ling-tê,16,chheⁿ-leng-tê,tshenn1ling1te5,chhenn1leng1te5,tshennlingte,chhennlengte,tlt,clt,True,True
青奶茶,tshinn-ni-tê,16,chhiⁿ-ni-tê,tshinn1ni1te5,chhinn1ni1te5,tshinnnite,chhinnnite,tnt,cnt,True,True
韓系妝,hân-hē-tsong,16,hân-hē-chong,han5he7tsong1,han5he7chong1,hanhetsong,hanhechong,hht,hhc,True,False
頂一步,tíng-tsi̍t-pōo,16,tíng-chi̍t-pō͘,ting2tsit8poo7,ting2chit8poo7,tingtsitpoo,tingchitpoo,ttp,tcp,True,False
頂半場,tíng-puànn-tiûnn,16,tíng-pòaⁿ-tiûnn,ting2puann3tiunn5,ting2poann3tiunn5,tingpuanntiunn,tingpoanntiunn,tpt,tpt,True,False
預售厝,ī-siū-tshù,16,ī-siū-chhù,i7siu7tshu3,i7siu7chhu3,isiutshu,isiuchhu,ist,isc,True,False
預售厝,ū-siū-tshù,16,ū-siū-chhù,u7siu7tshu3,u7siu7chhu3,usiutshu,usiuchhu,ust,usc,True,False
頭前番,thâu-tsîng-huan,16,thâu-chêng-hoan,thau5tsing5huan1,thau5cheng5hoan1,thautsinghuan,thauchenghoan,tth,tch,True,False
類普篩,luī-phóo-thai,16,lūi-phó͘-thai,lui7phoo2thai1,lui7phoo2thai1,luiphoothai,luiphoothai,lpt,lpt,True,False
顯示卡,hián-sī-khah,16,hián-sī-khah,hian2si7khah4,hian2si7khah4,hiansikhah,hiansikhah,hsk,hsk,True,True
飄目眉,phiau-ba̍k-bâi,16,phiau-ba̍k-bâi,phiau1bak8bai5,phiau1bak8bai5,phiaubakbai,phiaubakbai,pbb,pbb,True,False
飛行傘,hui-hîng-suànn,16,hui-hêng-sòaⁿ,hui1hing5suann3,hui1heng5soann3,huihingsuann,huihengsoann,hhs,hhs,True,False
食甲飽,tsia̍h-kah-pá,16,chia̍h-kah-pá,tsiah8kah4pa2,chiah8kah4pa2,tsiahkahpa,chiahkahpa,tkp,ckp,True,True
養樂多,ióng-lo̍k-to,16,ióng-lo̍k-to,iong2lok8to1,iong2lok8to1,ionglokto,ionglokto,ilt,ilt,True,False
馬卡龍,ma-khá-lóng,16,ma-khá-lóng,ma1kha2long2,ma1kha2long2,makhalong,makhalong,mkl,mkl,True,False
馬德里,má-tik-lí,16,má-tek-lí,ma2tik4li2,ma2tek4li2,matikli,matekli,mtl,mtl,True,False
馬拉松,ma-lá-sóng,16,ma-lá-sóng,ma1la2song2,ma1la2song2,malasong,malasong,mls,mls,True,False
馬花糋,bé-hue-tsìnn,16,bé-hoe-chìⁿ,be2hue1tsinn3,be2hoe1chinn3,behuetsinn,behoechinn,bht,bhc,True,False
駱駝馬,lo̍k-tô-bé,16,lo̍k-tô-bé,lok8to5be2,lok8to5be2,loktobe,loktobe,ltb,ltb,True,False
驅逐令,khu-tio̍k-līng,16,khu-tio̍k-lēng,khu1tiok8ling7,khu1tiok8leng7,khutiokling,khutiokleng,ktl,ktl,True,False
驅逐艦,khu-tio̍k-lām,16,khu-tio̍k-lām,khu1tiok8lam7,khu1tiok8lam7,khutioklam,khutioklam,ktl,ktl,True,False
驗證碼,giām-tsìng-bé,16,giām-chèng-bé,giam7tsing3be2,giam7cheng3be2,giamtsingbe,giamchengbe,gtb,gcb,True,False
鬚鯨類,tshiu-king-luī,16,chhiu-keng-lūi,tshiu1king1lui7,chhiu1keng1lui7,tshiukinglui,chhiukenglui,tkl,ckl,True,False
魁北克,khue-pak-khik,16,khoe-pak-khek,khue1pak4khik4,khoe1pak4khek4,khuepakkhik,khoepakkhek,kpk,kpk,True,False
魚子醬,hî-tsí-tsiùnn,16,hî-tsí-chiùⁿ,hi5tsi2tsiunn3,hi5tsi2chiunn3,hitsitsiunn,hitsichiunn,htt,htc,True,False
鮮奶捲,tshinn-ling-kńg,16,chhiⁿ-leng-kńg,tshinn1ling1kng2,chhinn1leng1kng2,tshinnlingkng,chhinnlengkng,tlk,clk,True,False
鮮奶捲,tshinn-ni-kńg,16,chhiⁿ-ni-kńg,tshinn1ni1kng2,chhinn1ni1kng2,tshinnnikng,chhinnnikng,tnk,cnk,True,False
鱘龍魚,sîm-liông-hî,16,sîm-liông-hî,sim5liong5hi5,sim5liong5hi5,simlionghi,simlionghi,slh,slh,True,False
鱘龍魚,sîm-liông-hû,16,sîm-liông-hû,sim5liong5hu5,sim5liong5hu5,simlionghu,simlionghu,slh,slh,True,False
鳥鼠仔,niáu-tshí-á,16,niáu-tshí-á,niau2tshi2a2,niau2tshi2a2,niautshia,niautshia,nta,nta,True,False
鹼水麭,kinn-tsuí-pháng,16,kiⁿ-chuí-pháng,kinn1tsui2phang2,kinn1chui2phang2,kinntsuiphang,kinnchuiphang,ktp,kcp,True,False
麥當勞,be̍h-tong-lô,16,be̍h-tong-lô,beh8tong1lo5,beh8tong1lo5,behtonglo,behtonglo,btl,btl,True,False
麥當勞,bi̍k-tong-lô,16,be̍k-tong-lô,bik8tong1lo5,bek8tong1lo5,biktonglo,bektonglo,btl,btl,True,False
麻仔葉,muâ-á-hio̍h,16,môa-á-hio̍h,mua5a2hioh8,moa5a2hioh8,muaahioh,moaahioh,mah,mah,True,False
黏錫筆,liâm-siah-pit,16,liâm-siah-pit,liam5siah4pit4,liam5siah4pit4,liamsiahpit,liamsiahpit,lsp,lsp,True,False
點陣圖,tiám-tīn-tôo,16,tiám-tīn-tô͘,tiam2tin7too5,tiam2tin7too5,tiamtintoo,tiamtintoo,ttt,ttt,True,False
鼻影筅,phīnn-iánn-tshíng,16,phīⁿ-iáⁿ-tshíng,phinn7iann2tshing2,phinn7iann2tshing2,phinnianntshing,phinnianntshing,pit,pit,True,False
鼻暗影,phīnn-àm-iánn,16,phīⁿ-àm-iáⁿ,phinn7am3iann2,phinn7am3iann2,phinnamiann,phinnamiann,pai,pai,True,False
鼻竇炎,phīnn-tōo-iām,16,phīⁿ-tō͘-iām,phinn7too7iam7,phinn7too7iam7,phinntooiam,phinntooiam,pti,pti,True,False
鼻胃管,phīnn-uī-kóng,16,phīⁿ-ūi-kóng,phinn7ui7kong2,phinn7ui7kong2,phinnuikong,phinnuikong,puk,puk,True,False
龍骨髓,liông-kut-tshué,16,liông-kut-chhóe,liong5kut4tshue2,liong5kut4chhoe2,liongkuttshue,liongkutchhoe,lkt,lkc,True,False
龍骨髓,lîng-kut-tshé,16,lêng-kut-chhé,ling5kut4tshe2,leng5kut4chhe2,lingkuttshe,lengkutchhe,lkt,lkc,True,False
𪐞染液,tòo-ní-i̍k,16,tò͘-ní-e̍k,too3ni2ik8,too3ni2ek8,tooniik,tooniek,tni,tne,True,False
𪐞染筅,tòo-ní-tshíng,16,tò͘-ní-tshíng,too3ni2tshing2,too3ni2tshing2,toonitshing,toonitshing,tnt,tnt,True,False
䖙倒坐起,the-tó-tsē-khí,12,the-tó-chē-khí,the1to2tse7khi2,the1to2che7khi2,thetotsekhi,thetochekhi,tttk,ttck,True,False
一人倒投,tsi̍t-lâng-tò-tâu,12,chi̍t-lâng-tò-tâu,tsit8lang5to3tau5,chit8lang5to3tau5,tsitlangtotau,chitlangtotau,tltt,cltt,True,False
一壘安打,it-luí an-tánn,12,it-luí an-táⁿ,it4lui2an1tann2,it4lui2an1tann2,itluiantann,itluiantann,ilat,ilat,True,False
一壘教練,it-luí kàu-liān,12,it-luí kàu-liān,it4lui2kau3lian7,it4lui2kau3lian7,itluikaulian,itluikaulian,ilkl,ilkl,True,False
一線速球,tsi̍t-suànn sok-kiû,12,chi̍t-sòaⁿ sok-kiû,tsit8suann3sok4kiu5,chit8soann3sok4kiu5,tsitsuannsokkiu,chitsoannsokkiu,tssk,cssk,True,False
七戰四勝,tshit-tsiàn sì-sìng,12,chhit-chiàn sì-sèng,tshit4tsian3si3sing3,chhit4chian3si3seng3,tshittsiansising,chhitchiansiseng,ttss,ccss,True,False
三上三落,sann-tsiūnn sann-lo̍h,12,saⁿ-chiūⁿ saⁿ-lo̍h,sann1tsiunn7sann1loh8,sann1chiunn7sann1loh8,sanntsiunnsannloh,sannchiunnsannloh,stsl,scsl,True,False
三壘安打,sann-luí an-tánn,12,saⁿ-luí an-táⁿ,sann1lui2an1tann2,sann1lui2an1tann2,sannluiantann,sannluiantann,slat,slat,True,False
三壘教練,sann-luí kàu-liān,12,saⁿ-luí kàu-liān,sann1lui2kau3lian7,sann1lui2kau3lian7,sannluikaulian,sannluikaulian,slkl,slkl,True,False
三線選單,sann-suànn suán-tuann,12,saⁿ-sòaⁿ soán-toaⁿ,sann1suann3suan2tuann1,sann1soann3soan2toann1,sannsuannsuantuann,sannsoannsoantoann,ssst,ssst,True,False
三項全能,sann-hāng tsuân-lîng,12,saⁿ-hāng choân-lêng,sann1hang7tsuan5ling5,sann1hang7choan5leng5,sannhangtsuanling,sannhangchoanleng,shtl,shcl,True,False
上壘次數,tsiūnn-luí tshù-sòo,12,chiūⁿ-luí chhù-sò͘,tsiunn7lui2tshu3soo3,chiunn7lui2chhu3soo3,tsiunnluitshusoo,chiunnluichhusoo,tlts,clcs,True,False
下目睫毛,ē ba̍k-tsiah-mn̂g,12,ē ba̍k-chiah-mn̂g,e7bak8tsiah4mng5,e7bak8chiah4mng5,ebaktsiahmng,ebakchiahmng,ebtm,ebcm,True,False
下目睫毛,ē ba̍k-tsiap-mn̂g,12,ē ba̍k-chiap-mn̂g,e7bak8tsiap4mng5,e7bak8chiap4mng5,ebaktsiapmng,ebakchiapmng,ebtm,ebcm,True,False
中國割包,tiong-kok kuah-pau,12,tiong-kok koah-pau,tiong1kok4kuah4pau1,tiong1kok4koah4pau1,tiongkokkuahpau,tiongkokkoahpau,tkkp,tkkp,True,False
